t,class,wait_h,travel_h,response_h,sla_h,overtime
201.73894537782607,seasonal,0.001197237101251858,0.6599100317467526,0.6611072688480044,12.0,0
201.98361241966697,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
202.25545501207884,seasonal,0.3121560156030796,0.3190807107927397,0.6312367263958193,12.0,0
203.09754296706234,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
202.26183161356025,critical,0.0,1.0255029253980703,1.0255029253980703,2.0,0
201.9671383566964,seasonal,0.38467903310493057,0.7919122426127785,1.176591275717709,12.0,0
202.17257098870522,seasonal,0.3907642606741035,0.668926378609784,1.0596906392838874,12.0,0
203.42230875142903,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
202.38677584385061,seasonal,0.8750075708359475,0.4353805806418104,1.310388151477758,12.0,0
202.07588699745205,seasonal,0.47630979165640497,0.6599100317467526,1.1362198234031575,12.0,0
203.0145919887719,seasonal,0.39700032725775714,0.3190807107927397,0.7160810380504968,12.0,0
203.53079760549687,seasonal,0.47895390795682147,0.4353805806418104,0.9143344885986319,12.0,0
203.41407587596422,seasonal,0.16364044347662343,0.668926378609784,0.8325668220864074,12.0,0
203.6755038074301,seasonal,0.7273712538530503,0.3513634158531591,1.0787346697062095,12.0,0
204.70923302359498,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
204.02903885040737,seasonal,0.48315994690435105,0.3513634158531591,0.8345233627575102,12.0,0
204.1805125366253,seasonal,0.4146041940265093,0.668926378609784,1.0835305726362932,12.0,0
205.1176517140839,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
204.24864212576944,seasonal,0.8037654157603527,0.7177220910631077,1.5214875068234603,12.0,0
205.35815476098037,seasonal,0.006539354433215294,0.4353805806418104,0.4419199350750257,12.0,0
203.89523418394305,seasonal,0.5614379933485338,1.0255029253980703,1.5869409187466041,12.0,0
205.83637551782323,seasonal,0.048609535324715125,0.4353805806418104,0.4839901159665255,12.0,0
204.35131875925126,seasonal,1.0091712028443283,0.3513634158531591,1.3605346186974874,12.0,0
202.03876809907987,routine,3.5116734456871086,0.4353805806418104,3.947054026328919,24.0,0
205.88289077707165,emergency,0.0,0.6396923088485589,0.6396923088485589,4.0,0
206.17484968582457,critical,0.0,0.4353805806418104,0.4353805806418104,2.0,0
202.18108376120315,routine,4.329353529380228,0.3513634158531591,4.680716945233387,24.0,0
202.6314573873818,routine,4.333608651669039,0.668926378609784,5.002535030278823,24.0,0
206.57761302533763,emergency,0.0,0.6599100317467526,0.6599100317467526,4.0,0
206.7039980236348,seasonal,0.08041701684766167,0.4353805806418104,0.5157975974894721,12.0,0
202.34093681304728,routine,4.331492923353011,0.6599100317467526,4.991402955099764,24.0,0
202.96399071432967,routine,4.009112462236146,0.4353805806418104,4.444493042877957,24.0,0
207.2553264728176,critical,0.0,0.4353805806418104,0.4353805806418104,2.0,0
202.3934926227445,routine,4.464990851980787,0.7177220910631077,5.182712943043894,24.0,0
207.35028415644035,critical,0.0,0.3190807107927397,0.3190807107927397,2.0,0
203.16727955388117,routine,4.195826335506325,0.4353805806418104,4.631206916148136,24.0,0
207.82213883535607,critical,0.0,0.3190807107927397,0.3190807107927397,2.0,0
207.63015471732635,seasonal,0.42826182029526194,0.7919122426127785,1.2201740629080404,12.0,0
208.28230553078717,critical,0.0,0.7177220910631077,0.7177220910631077,2.0,0
